,Bridge,Professional & Other Places,Furniture / Home Store,Residence,Place for Sports,Hotel,Vehicle-Related Place,Recycling Facility,Clothing & Jewelry,Neighborhood,Embassy / Consulate,Post Office,Vehicle Shop,Hardware Store,Religion & Spirituality,"History, Museum & Arts",Office,School,Smoke Shop,Indoor Entertainment,"Beauty, Cosmetology & Hairdressing",Electronics,Travel-Related Place,Rest Area,Government Building,General Education Place,Financial or Legal Service,Convention Center,Place for Socializing,Medical-Related Place,Alcoholic-Related Place,Transportation,Storage Facility,Paper / Office Supplies Store,Design Studio,Miscellaneous Shop,Shop Related to Entertainment,Newsstand,Bank,Funeral,Restaurant,"Store, Market & Fair",Pet-Related Place,Laundry Service,Outdoor Entertainment,Sporting Goods Shop,Factory,Food & Snack,Castle
879,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
880,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
881,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0
882,1.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0
883,1.0,0.0,0.0,6.0,8.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,6.0,1.0,0.0,3.0,0.0
884,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0
885,2.0,0.0,0.0,10.0,14.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,1.0,5.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,0.0,0.0,5.0,0.0
886,1.0,0.0,0.0,12.0,3.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,4.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0
887,0.0,0.0,0.0,9.0,16.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,12.0,0.0,0.0,19.0,0.0
888,2.0,0.0,0.0,17.0,13.0,2.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,16.0,9.0,0.0,15.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,8.0,1.0,32.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,10.0,0.0,0.0,13.0,0.0
889,0.0,0.0,0.0,15.0,5.0,2.0,2.0,0.0,0.0,6.0,0.0,1.0,2.0,1.0,3.0,5.0,29.0,20.0,0.0,17.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,9.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,16.0,2.0,0.0,2.0,16.0,2.0,0.0,12.0,0.0
890,1.0,1.0,0.0,11.0,16.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,3.0,0.0,37.0,20.0,0.0,19.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,5.0,0.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,8.0,1.0,1.0,0.0,13.0,1.0,0.0,14.0,0.0
891,1.0,0.0,0.0,7.0,10.0,4.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,4.0,3.0,24.0,10.0,0.0,16.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,8.0,0.0,19.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,8.0,1.0,0.0,1.0,2.0,0.0,0.0,25.0,0.0
892,0.0,0.0,0.0,7.0,8.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,36.0,7.0,0.0,20.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,7.0,0.0,15.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,20.0,2.0,0.0,0.0,7.0,2.0,0.0,21.0,0.0
893,1.0,0.0,1.0,10.0,5.0,4.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,4.0,1.0,23.0,9.0,0.0,17.0,4.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,5.0,0.0,11.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,13.0,5.0,0.0,1.0,11.0,0.0,0.0,12.0,0.0
894,1.0,0.0,2.0,12.0,9.0,2.0,2.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,2.0,3.0,19.0,7.0,0.0,13.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,5.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,30.0,4.0,0.0,1.0,10.0,0.0,0.0,13.0,0.0
895,1.0,0.0,1.0,8.0,9.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,6.0,4.0,0.0,14.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0,2.0,1.0,0.0,7.0,0.0,0.0,6.0,0.0
896,1.0,0.0,0.0,10.0,4.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,2.0,0.0,18.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,0.0,2.0,11.0,0.0,0.0,12.0,0.0
897,1.0,0.0,2.0,12.0,10.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,9.0,0.0,18.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,20.0,5.0,0.0,0.0,10.0,0.0,0.0,22.0,0.0
898,1.0,0.0,0.0,13.0,6.0,3.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0,0.0,2.0,1.0,6.0,6.0,0.0,15.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,36.0,6.0,1.0,1.0,7.0,0.0,0.0,23.0,0.0
899,0.0,0.0,0.0,15.0,6.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,6.0,2.0,0.0,21.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,41.0,4.0,0.0,0.0,6.0,1.0,0.0,13.0,0.0
900,1.0,0.0,4.0,13.0,8.0,7.0,2.0,0.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,10.0,12.0,0.0,25.0,5.0,0.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,5.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37.0,7.0,0.0,0.0,10.0,1.0,0.0,25.0,0.0
901,0.0,0.0,0.0,10.0,4.0,2.0,2.0,0.0,6.0,1.0,0.0,1.0,1.0,1.0,2.0,8.0,5.0,5.0,0.0,23.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,9.0,0.0,16.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,42.0,7.0,1.0,0.0,21.0,1.0,0.0,17.0,0.0
902,0.0,0.0,1.0,9.0,4.0,3.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,10.0,0.0,26.0,6.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,18.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,31.0,10.0,0.0,1.0,8.0,0.0,0.0,28.0,0.0
903,3.0,0.0,1.0,17.0,12.0,2.0,1.0,0.0,5.0,4.0,0.0,0.0,1.0,0.0,1.0,3.0,5.0,8.0,0.0,19.0,4.0,4.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,8.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,27.0,5.0,2.0,0.0,14.0,0.0,0.0,13.0,0.0
904,1.0,1.0,0.0,13.0,10.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,3.0,1.0,1.0,7.0,4.0,5.0,0.0,27.0,5.0,4.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,6.0,0.0,22.0,0.0,1.0,0.0,1.0,3.0,0.0,5.0,0.0,22.0,5.0,2.0,1.0,9.0,0.0,0.0,18.0,0.0
905,4.0,0.0,0.0,15.0,9.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0,7.0,2.0,22.0,6.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,27.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,25.0,4.0,1.0,1.0,10.0,0.0,0.0,20.0,0.0
906,1.0,0.0,2.0,17.0,6.0,0.0,1.0,0.0,8.0,6.0,0.0,0.0,4.0,0.0,0.0,5.0,4.0,4.0,1.0,34.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,23.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,24.0,9.0,2.0,0.0,8.0,0.0,0.0,19.0,0.0
907,2.0,0.0,0.0,8.0,6.0,4.0,3.0,0.0,5.0,4.0,0.0,0.0,3.0,0.0,2.0,4.0,7.0,3.0,0.0,19.0,7.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,1.0,19.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,21.0,3.0,0.0,0.0,18.0,1.0,0.0,8.0,0.0
908,0.0,0.0,2.0,17.0,11.0,2.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,9.0,0.0,30.0,1.0,3.0,3.0,0.0,1.0,1.0,0.0,2.0,0.0,4.0,0.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,27.0,4.0,1.0,0.0,20.0,0.0,0.0,10.0,0.0
909,1.0,0.0,0.0,9.0,15.0,2.0,0.0,0.0,4.0,3.0,1.0,0.0,1.0,0.0,1.0,9.0,4.0,7.0,0.0,22.0,3.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,24.0,3.0,0.0,0.0,11.0,0.0,0.0,9.0,0.0
910,2.0,0.0,1.0,16.0,12.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,5.0,4.0,1.0,21.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,34.0,2.0,0.0,0.0,6.0,1.0,0.0,9.0,0.0
911,0.0,0.0,1.0,15.0,16.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,8.0,3.0,2.0,0.0,29.0,5.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,27.0,2.0,0.0,0.0,7.0,0.0,1.0,11.0,0.0
912,1.0,0.0,1.0,21.0,14.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,8.0,0.0,25.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,36.0,6.0,0.0,0.0,11.0,1.0,1.0,6.0,0.0
913,0.0,0.0,0.0,19.0,5.0,6.0,1.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,21.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,25.0,3.0,0.0,1.0,7.0,0.0,0.0,8.0,0.0
914,0.0,0.0,0.0,13.0,3.0,3.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,3.0,0.0,25.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,4.0,0.0,0.0,3.0,0.0,0.0,14.0,0.0
915,0.0,0.0,0.0,12.0,6.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,24.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,23.0,2.0,0.0,1.0,6.0,0.0,0.0,16.0,0.0
916,1.0,0.0,0.0,18.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0,23.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0
917,1.0,0.0,0.0,12.0,5.0,2.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,13.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0
918,0.0,0.0,0.0,16.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0
919,0.0,0.0,0.0,10.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,1.0,3.0,0.0,0.0,6.0,0.0
920,1.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0
921,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,8.0,0.0,0.0,5.0,0.0
922,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0
923,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
924,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0
925,0.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0
926,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
927,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
928,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
929,0.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
930,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
931,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
932,1.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0
933,1.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,5.0,0.0
934,1.0,0.0,0.0,6.0,8.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,9.0,3.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0
935,1.0,0.0,0.0,12.0,14.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,11.0,2.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,1.0,0.0,1.0,5.0,0.0,0.0,11.0,0.0
936,0.0,0.0,0.0,11.0,9.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,18.0,11.0,0.0,13.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,11.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,1.0,0.0,8.0,2.0,0.0,16.0,0.0
937,0.0,0.0,0.0,9.0,4.0,0.0,2.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,1.0,0.0,26.0,19.0,2.0,14.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,27.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,9.0,0.0,0.0,1.0,2.0,0.0,0.0,18.0,0.0
938,1.0,0.0,0.0,6.0,6.0,0.0,3.0,0.0,1.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,57.0,13.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,24.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0
939,0.0,1.0,0.0,4.0,3.0,5.0,1.0,0.0,3.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,39.0,7.0,2.0,21.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,7.0,0.0,15.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,9.0,4.0,1.0,0.0,3.0,0.0,0.0,11.0,0.0
940,3.0,0.0,0.0,4.0,8.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,4.0,32.0,12.0,0.0,20.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,0.0,0.0,1.0,4.0,0.0,0.0,14.0,0.0
941,0.0,0.0,0.0,6.0,6.0,2.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,20.0,6.0,0.0,9.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,3.0,0.0,0.0,6.0,0.0,1.0,9.0,0.0
942,1.0,0.0,0.0,2.0,4.0,1.0,1.0,0.0,2.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,12.0,4.0,1.0,10.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,10.0,0.0
943,0.0,0.0,1.0,5.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,9.0,6.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0
944,2.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,2.0,2.0,3.0,0.0,0.0,9.0,0.0
945,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,15.0,1.0,1.0,0.0,6.0,0.0,0.0,8.0,0.0
946,0.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0
