"('A',)","('B',)","('C',)","('D',)","('E',)","('F',)","('A', 'B')","('A', 'C')","('A', 'D')","('A', 'E')","('A', 'F')","('B', 'C')","('B', 'D')","('B', 'E')","('B', 'F')","('C', 'D')","('C', 'E')","('C', 'F')","('D', 'E')","('D', 'F')","('E', 'F')","('A', 'B', 'C')","('A', 'B', 'D')","('A', 'B', 'E')","('A', 'B', 'F')","('A', 'C', 'D')","('A', 'C', 'E')","('A', 'C', 'F')","('A', 'D', 'E')","('A', 'D', 'F')","('A', 'E', 'F')","('B', 'C', 'D')","('B', 'C', 'E')","('B', 'C', 'F')","('B', 'D', 'E')","('B', 'D', 'F')","('B', 'E', 'F')","('C', 'D', 'E')","('C', 'D', 'F')","('C', 'E', 'F')","('D', 'E', 'F')","('A', 'B', 'C', 'D')","('A', 'B', 'C', 'E')","('A', 'B', 'C', 'F')","('A', 'B', 'D', 'E')","('A', 'B', 'D', 'F')","('A', 'B', 'E', 'F')","('A', 'C', 'D', 'E')","('A', 'C', 'D', 'F')","('A', 'C', 'E', 'F')","('A', 'D', 'E', 'F')","('B', 'C', 'D', 'E')","('B', 'C', 'D', 'F')","('B', 'C', 'E', 'F')","('B', 'D', 'E', 'F')","('C', 'D', 'E', 'F')","('A', 'B', 'C', 'D', 'E')","('A', 'B', 'C', 'D', 'F')","('A', 'B', 'C', 'E', 'F')","('A', 'B', 'D', 'E', 'F')","('A', 'C', 'D', 'E', 'F')","('B', 'C', 'D', 'E', 'F')","('A', 'B', 'C', 'D', 'E', 'F')"
25,22,27,29,22,22,15,18,12,5,2,8,8,7,5,14,6,4,3,3,5,6,3,2,0,15,0,0,0,0,0,5,2,1,0,0,2,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,21,27,29,21,22,17,10,10,5,2,6,8,6,4,15,5,4,2,3,5,6,5,3,0,11,0,0,0,0,0,5,0,0,0,0,2,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,21,27,29,21,22,17,10,10,3,2,5,8,7,4,13,3,4,2,3,6,6,6,4,0,11,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,21,27,29,21,22,16,10,11,3,3,5,7,7,5,14,3,5,2,3,6,6,8,3,0,11,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,20,27,28,21,23,15,10,11,3,3,6,7,7,5,15,4,5,2,2,6,6,9,1,0,11,0,0,0,0,0,5,1,0,0,0,2,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,21,27,28,20,23,15,10,12,3,3,6,8,7,5,15,4,4,4,1,6,6,10,1,0,12,0,0,0,0,0,6,1,0,0,0,2,1,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,21,27,28,20,22,14,10,13,5,3,6,8,6,4,16,4,4,4,1,7,6,11,1,0,12,0,0,2,0,0,6,1,0,0,0,1,2,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,21,26,28,20,22,12,10,13,4,3,6,8,7,2,13,4,4,4,1,7,6,10,1,0,8,0,0,2,0,0,4,2,0,0,0,0,2,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,21,26,28,20,23,12,10,12,3,3,6,8,6,2,12,3,5,4,1,6,6,9,2,0,8,0,0,2,0,0,4,2,0,0,0,0,1,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,21,24,28,20,23,14,11,11,3,2,8,6,8,1,8,2,7,4,1,3,7,9,2,0,8,0,0,2,0,0,5,1,0,0,0,0,1,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,20,25,27,19,23,11,12,11,3,1,8,7,7,1,8,3,7,5,0,3,7,6,3,0,8,0,0,2,0,0,5,1,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,20,25,27,19,23,11,12,9,3,0,8,8,6,1,9,4,9,4,0,3,7,6,2,0,8,0,0,2,0,0,5,1,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,20,23,27,20,23,10,12,9,3,1,8,8,6,1,9,4,9,3,2,2,7,6,2,0,8,0,2,1,1,0,6,1,0,0,0,0,1,2,0,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,20,23,27,20,23,10,11,8,3,1,8,6,5,2,9,5,9,3,2,3,7,6,2,1,8,0,2,1,1,0,6,1,2,0,1,0,1,2,1,0,8,0,2,0,1,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0
21,20,23,27,20,23,9,9,7,3,1,7,6,3,3,8,4,10,3,2,3,6,5,1,1,5,0,2,1,1,0,5,1,2,0,1,0,0,3,1,0,5,0,2,0,1,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0
20,21,23,27,20,23,9,8,5,2,1,8,6,3,3,7,4,10,3,2,3,6,4,0,1,5,0,2,1,1,0,5,2,2,0,1,0,0,3,1,0,5,0,2,0,1,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0
20,22,23,26,20,23,10,8,6,2,1,9,5,2,3,7,4,10,3,2,3,6,3,0,1,4,0,2,1,1,0,5,1,2,0,1,0,0,3,1,0,4,0,2,0,1,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0
20,22,22,26,21,23,8,7,6,2,2,8,4,2,4,8,3,9,4,2,3,4,3,0,1,3,0,2,1,1,0,3,1,3,0,1,0,0,3,1,0,2,0,2,0,1,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0
22,22,21,25,21,23,11,7,5,2,2,7,4,1,4,10,2,9,3,2,3,4,3,0,1,6,0,2,1,1,0,3,0,3,0,1,0,0,3,0,0,4,0,2,0,1,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0
22,22,21,25,21,23,12,7,5,2,2,7,4,1,5,10,2,9,3,2,2,4,3,1,2,6,0,2,1,1,0,3,0,3,0,1,0,0,3,0,0,4,0,2,0,1,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0
22,22,19,25,20,23,11,8,5,2,2,7,6,1,6,9,1,9,3,2,1,5,4,1,2,6,0,3,1,1,0,4,0,4,0,1,0,0,3,0,0,5,0,3,0,1,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0
22,23,19,25,20,23,12,7,6,2,2,7,6,1,5,9,1,5,2,1,1,5,6,1,2,6,0,2,0,1,0,4,0,2,0,1,0,0,2,0,0,5,0,2,0,1,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0
22,23,19,25,20,23,13,7,7,2,2,8,7,1,5,9,1,6,2,2,1,5,6,1,2,6,0,2,0,1,0,4,0,2,0,1,0,0,2,0,0,5,0,2,0,1,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0
23,23,19,26,19,24,13,8,9,2,2,6,7,1,5,10,0,6,2,2,0,4,8,1,2,7,0,2,0,1,0,5,0,2,0,1,0,0,2,0,0,6,0,2,0,1,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0
23,23,20,25,19,24,12,8,9,2,2,7,7,5,5,9,0,5,1,3,0,3,7,1,2,7,0,2,0,1,0,5,0,2,0,1,0,0,2,0,0,5,0,2,0,1,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0
24,23,20,25,19,24,11,8,9,2,2,7,7,6,5,8,0,6,1,4,0,3,5,1,2,6,0,2,0,1,0,4,0,3,0,1,0,0,1,0,0,4,0,2,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
25,23,20,24,19,24,12,8,10,2,1,6,6,6,5,7,0,5,0,5,0,3,4,1,1,6,0,1,0,1,0,4,0,2,0,1,0,0,1,0,0,4,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
25,24,20,24,19,24,11,8,9,2,2,7,5,6,5,7,0,5,0,5,0,3,3,0,1,6,0,1,0,1,0,4,0,3,0,1,0,0,1,0,0,4,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
25,24,20,23,19,24,12,8,10,2,3,8,4,6,5,7,0,5,0,5,1,4,3,0,1,6,0,1,0,1,0,4,0,3,0,1,0,0,1,0,0,4,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
26,24,21,24,19,24,13,10,11,3,3,7,4,6,4,8,0,5,0,4,1,5,3,0,1,6,0,1,0,1,0,4,0,2,0,1,0,0,1,0,0,4,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
27,24,22,24,19,24,16,9,10,2,3,6,4,6,4,7,0,3,0,5,1,4,3,0,1,5,0,0,0,1,0,3,0,1,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,23,21,24,19,24,17,8,9,3,3,6,3,4,4,7,0,2,0,4,3,4,2,1,1,4,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,23,21,24,19,23,18,9,7,3,3,8,3,4,3,7,0,1,0,3,4,4,2,2,1,3,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,23,21,23,19,23,19,9,6,5,3,8,4,3,4,6,0,1,0,3,5,5,2,2,1,3,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,24,21,23,19,23,17,10,8,5,3,8,3,3,4,6,0,2,0,3,5,6,3,2,1,5,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,24,21,23,19,23,17,10,6,6,3,8,5,3,4,7,0,2,0,3,5,6,3,2,1,4,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,24,21,23,19,24,17,11,6,6,4,8,5,2,4,8,1,2,0,2,5,7,3,1,1,5,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,24,21,22,19,24,20,11,6,7,4,8,4,2,5,9,0,4,0,2,5,7,2,1,2,4,0,3,0,0,0,3,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,24,21,22,20,24,20,12,7,7,6,8,4,2,5,8,0,5,1,2,5,7,2,1,2,5,0,3,0,0,0,3,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,24,21,22,20,24,18,14,7,6,5,7,4,1,5,9,1,6,1,1,6,9,3,0,2,6,0,3,0,0,0,3,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,24,21,22,20,24,20,14,7,4,5,7,3,1,6,9,1,6,1,1,5,10,4,0,2,7,0,3,0,0,0,2,0,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,23,21,22,20,23,22,16,6,3,5,8,2,0,4,8,1,7,1,1,5,15,3,0,1,7,0,4,0,1,0,1,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,23,21,22,20,23,24,14,7,3,6,8,2,0,4,8,1,6,1,2,5,13,3,0,1,9,0,6,0,4,0,2,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,24,21,22,20,24,23,13,8,3,5,8,2,0,3,8,1,6,0,2,5,13,3,0,0,9,0,5,0,4,0,2,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,24,21,23,20,24,23,14,8,3,5,7,2,1,3,7,1,6,0,2,5,14,3,0,0,9,0,6,0,4,0,2,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,24,22,23,20,25,23,13,7,1,4,9,3,1,2,6,2,7,0,3,4,13,3,0,0,8,0,6,0,4,0,2,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,24,22,23,21,25,23,13,7,1,4,9,3,1,2,6,2,7,0,3,4,13,3,0,0,8,0,6,0,4,0,2,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,24,22,24,22,25,23,13,8,1,3,9,3,1,3,6,3,7,1,3,5,13,3,0,0,8,0,5,0,4,0,2,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,24,23,24,22,25,24,13,8,0,3,9,2,0,3,6,3,7,1,3,3,13,1,0,0,8,0,5,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,24,21,24,22,25,25,14,7,0,3,9,2,0,3,5,1,7,1,4,3,14,1,0,0,5,0,5,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,24,21,24,22,24,26,15,5,0,2,10,4,1,3,4,1,6,1,5,3,15,2,0,0,3,0,2,0,2,0,2,0,0,0,1,0,0,2,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,24,21,24,22,25,24,16,4,0,4,10,4,1,4,2,1,7,1,5,2,16,1,0,0,1,0,4,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,24,21,24,22,25,22,15,4,0,4,9,4,3,4,2,1,7,1,5,3,13,1,0,1,1,0,4,0,1,0,1,0,3,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,24,21,24,21,25,23,14,5,0,5,9,4,2,6,4,1,6,1,5,2,13,1,0,2,1,0,3,0,2,0,2,0,3,0,1,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,25,21,24,21,24,24,15,5,0,4,9,5,2,5,5,1,6,1,5,2,12,1,0,2,3,0,4,0,2,0,2,0,4,0,1,0,0,1,0,0,1,0,4,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
26,24,21,26,21,24,21,15,7,0,4,10,4,2,5,5,2,6,2,6,1,13,1,0,2,3,0,4,0,3,0,2,0,4,0,1,0,0,1,0,0,1,0,4,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
26,24,22,26,22,23,19,17,8,0,5,10,4,2,5,7,3,7,2,6,2,13,1,0,2,3,0,4,0,4,0,2,1,4,0,1,0,0,3,0,0,1,0,4,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
26,24,22,26,22,23,17,19,8,0,6,11,4,2,6,7,4,6,2,5,3,14,1,0,3,4,0,5,0,4,0,2,1,3,0,1,0,0,3,1,0,1,0,5,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
26,23,23,26,21,23,17,20,9,0,6,11,3,3,6,7,3,5,2,5,2,14,1,0,3,4,0,5,0,4,0,2,1,3,0,1,0,0,3,1,0,1,0,5,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
25,23,23,26,21,23,17,18,8,2,6,10,5,3,6,9,5,6,3,5,3,13,5,0,3,6,2,7,0,3,1,4,1,4,0,1,0,0,3,1,0,3,0,7,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
25,23,23,26,21,23,17,19,8,3,6,10,4,2,5,9,5,6,4,4,3,13,5,0,3,6,3,7,0,3,1,3,1,4,0,1,0,0,1,1,0,3,0,7,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
25,24,23,26,20,23,16,19,10,6,6,9,4,2,5,10,6,6,5,5,4,13,6,0,3,11,6,7,0,5,1,4,1,4,0,2,0,0,4,2,0,7,0,7,0,3,0,0,7,2,0,0,4,0,0,0,0,7,0,0,0,0,0
25,24,23,26,20,23,15,19,11,6,6,9,4,2,4,11,6,6,5,5,4,12,6,0,3,12,6,7,0,5,1,5,1,4,0,2,0,0,4,2,0,8,0,7,0,3,0,0,7,2,0,0,4,0,0,0,0,7,0,0,0,0,0
26,24,22,26,20,24,15,20,12,5,6,9,5,3,5,9,8,6,5,6,5,12,6,0,3,10,6,7,0,6,1,4,1,4,0,3,0,0,3,4,0,7,0,7,0,4,0,0,6,3,0,0,3,0,0,0,0,6,0,0,0,0,0
26,24,22,26,20,24,14,19,11,6,5,11,4,3,5,11,8,6,6,3,4,11,3,0,3,11,9,7,2,3,2,6,1,4,0,2,0,5,5,4,1,8,0,7,0,3,0,6,8,6,2,0,5,0,0,3,0,8,0,0,6,0,0
26,24,22,26,20,24,13,20,10,6,5,10,3,4,4,12,7,6,7,3,4,10,3,2,3,11,9,7,3,3,2,5,4,4,2,2,1,6,5,4,2,8,6,7,3,3,2,8,8,6,3,5,5,3,2,5,8,8,6,3,8,5,8
26,24,22,26,20,24,12,21,8,5,5,10,3,4,5,13,7,7,8,3,5,10,3,2,3,10,8,8,3,3,2,5,4,4,2,2,1,6,5,4,2,8,6,7,3,3,2,8,8,6,3,5,5,3,2,5,8,8,6,3,8,5,8
26,24,22,26,20,25,12,21,9,4,5,8,3,5,5,13,7,7,6,3,5,9,4,2,3,12,7,8,4,4,2,5,3,3,2,2,1,6,5,4,2,10,6,6,4,4,2,10,10,6,4,5,5,3,2,5,10,10,6,4,10,5,10
26,24,24,26,19,25,13,25,10,4,6,7,3,5,7,13,7,9,7,3,5,7,4,2,3,12,7,8,4,4,2,5,3,4,2,2,2,6,5,4,2,10,6,6,4,4,2,10,10,6,4,5,5,3,2,5,10,10,6,4,10,5,10
26,24,24,26,19,26,12,25,9,3,6,7,3,7,7,13,6,10,7,3,5,7,4,2,3,13,7,9,4,4,2,6,3,4,2,2,2,7,6,3,2,12,6,6,4,4,2,12,12,6,4,6,6,3,2,6,12,12,6,4,12,6,12
26,24,24,25,19,26,12,24,9,3,6,7,3,7,7,12,6,12,7,4,4,7,4,2,3,14,7,10,4,4,2,6,3,5,2,2,2,7,6,3,2,12,6,6,4,4,2,12,12,6,4,6,6,3,2,6,12,12,6,4,12,6,12
26,24,24,25,19,25,12,25,10,4,5,8,3,6,6,11,7,11,7,4,4,9,4,2,1,14,9,7,4,2,1,6,4,5,2,2,2,7,6,3,2,12,8,3,4,2,1,12,6,3,2,6,6,3,2,6,12,6,3,2,6,6,6
26,24,24,25,19,25,11,24,11,4,4,9,3,5,6,11,6,10,7,4,3,9,4,2,1,12,9,5,4,2,1,6,4,4,2,2,2,7,4,2,2,12,8,2,4,2,1,12,4,2,2,6,4,2,2,4,12,4,2,2,4,4,4
26,24,24,25,19,26,12,23,11,4,5,11,3,5,6,10,5,10,7,4,3,10,4,2,1,12,8,5,4,2,1,6,4,5,2,2,1,7,4,2,2,12,8,2,4,2,1,12,4,2,2,6,4,2,2,4,12,4,2,2,4,4,4
26,24,23,23,18,26,13,23,10,4,5,11,3,4,6,10,4,10,8,4,5,10,4,2,1,12,8,5,4,2,2,6,4,5,2,2,1,6,4,2,2,12,8,2,4,2,1,12,4,2,2,6,4,2,2,4,12,4,2,2,4,4,4
26,24,23,21,17,26,14,21,9,3,5,11,2,4,5,8,4,10,6,4,6,10,2,2,1,8,8,5,3,1,2,3,4,5,1,1,1,5,3,2,1,6,8,2,2,1,1,8,2,2,1,3,2,2,1,2,6,2,2,1,2,2,2
26,24,23,21,17,26,14,24,9,3,5,11,2,4,5,9,4,9,5,4,6,12,2,2,1,9,8,5,3,1,2,4,4,5,1,1,1,5,3,2,1,8,8,2,2,1,1,9,2,2,1,4,2,2,1,2,8,2,2,1,2,2,2
26,24,23,20,17,26,14,24,7,3,4,11,1,4,5,8,4,8,5,3,6,12,0,2,1,3,8,4,1,0,2,0,4,4,0,0,1,4,1,2,0,0,8,2,0,0,1,3,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0
26,24,23,20,17,27,15,25,4,3,3,11,1,4,5,4,4,8,5,3,4,15,0,2,1,0,8,2,0,0,1,0,4,3,0,0,0,0,1,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,24,23,20,16,27,15,24,4,3,3,11,2,4,5,4,4,8,4,3,3,15,1,2,1,0,8,3,0,0,1,0,4,4,0,0,0,0,1,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,24,23,20,16,27,15,23,5,3,3,11,2,3,4,4,4,7,3,3,3,15,2,2,1,0,8,1,0,0,1,0,4,2,0,0,0,0,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,24,23,20,16,27,15,23,5,3,3,11,2,3,4,4,4,7,3,2,3,16,3,2,1,0,8,1,0,0,1,0,4,2,0,0,0,0,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,24,23,20,16,27,15,20,5,3,3,11,2,3,4,6,7,7,2,2,3,16,3,2,1,1,8,1,0,0,0,0,4,2,0,0,0,0,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,24,23,19,16,27,16,19,4,3,4,11,2,4,5,4,7,7,2,2,2,16,0,2,1,1,8,1,0,0,0,0,5,2,0,0,0,0,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,25,23,19,16,27,16,18,6,3,5,11,3,4,6,6,8,7,2,2,1,11,1,2,2,2,8,2,0,0,0,1,5,2,0,0,0,0,1,0,0,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,24,23,19,16,27,14,17,6,3,5,11,3,3,6,6,7,5,2,2,1,9,1,2,2,2,6,2,0,0,0,1,4,1,0,0,0,0,1,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,23,23,19,16,27,13,17,5,2,5,9,3,3,5,7,7,6,3,1,1,8,1,1,2,4,3,2,1,0,0,1,4,1,1,0,0,1,1,0,0,1,3,2,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
26,23,23,18,16,27,13,17,3,3,6,8,3,2,5,6,6,7,3,1,0,6,2,0,2,2,5,5,1,0,0,1,1,2,0,0,0,1,1,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,22,23,18,17,27,12,16,2,3,7,8,4,2,5,6,6,8,4,2,0,6,2,0,4,1,5,5,0,0,0,1,1,3,0,0,0,1,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,21,24,18,17,27,11,15,2,3,7,7,4,2,5,6,8,8,2,2,0,6,2,0,4,1,6,5,0,0,0,1,1,3,0,0,0,1,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,21,24,18,17,27,12,16,2,3,8,6,4,3,5,6,9,8,4,2,0,6,2,2,5,1,6,5,1,0,0,1,3,2,1,0,0,2,0,0,0,1,6,4,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
25,21,24,18,19,27,12,16,2,3,11,9,5,4,7,6,9,7,3,2,0,7,2,3,7,2,6,5,1,0,0,3,5,2,1,0,0,2,0,0,0,1,7,4,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
25,21,24,18,19,27,11,16,2,3,12,10,6,3,6,6,9,5,5,3,1,5,3,2,6,2,6,4,1,0,0,4,5,2,1,0,0,2,0,0,1,2,4,2,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
25,21,24,17,19,27,11,17,4,4,12,11,6,3,6,7,9,5,5,3,1,6,6,2,6,4,6,4,1,0,0,5,5,1,1,0,0,2,0,0,1,5,3,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
24,21,24,17,19,27,10,17,4,5,13,9,6,3,7,8,8,4,5,3,3,4,6,1,7,5,5,3,1,0,3,6,3,1,1,0,1,3,0,2,1,6,1,1,1,0,1,2,0,3,0,1,0,1,0,0,1,0,1,0,0,0,0
24,21,25,17,19,27,11,18,4,5,14,9,6,4,6,9,8,7,5,3,2,4,5,1,7,5,5,7,1,0,3,7,3,1,2,0,1,4,0,3,0,5,1,1,1,0,1,2,0,5,0,3,0,1,0,0,1,0,1,0,0,0,0
24,21,25,17,19,27,11,19,5,4,13,9,7,5,5,9,8,7,5,4,2,4,4,1,7,6,6,7,1,1,2,6,3,1,3,0,1,4,0,3,0,4,1,1,1,0,1,2,0,5,0,3,0,1,0,0,1,0,1,0,0,0,0
24,21,26,17,19,28,12,18,5,4,14,9,7,4,6,10,7,7,5,3,2,5,4,1,7,5,6,7,1,1,3,7,4,1,3,1,1,4,1,3,0,4,1,1,1,0,1,2,0,5,0,4,0,1,0,0,1,0,1,0,0,0,0
24,21,25,17,18,28,13,19,5,4,12,9,7,3,5,12,5,8,6,3,2,6,5,0,6,5,6,9,1,1,3,7,2,1,2,1,0,2,1,3,0,3,0,2,0,1,0,2,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0
24,21,24,17,18,28,13,20,5,4,11,9,7,2,5,11,5,8,6,3,2,6,4,0,6,5,7,8,1,1,3,8,2,1,2,1,0,2,1,3,0,3,0,2,0,1,0,2,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0
23,21,25,18,18,27,13,20,4,4,11,9,7,0,4,10,5,8,5,3,2,6,3,0,3,4,7,8,1,1,3,6,0,1,0,1,0,2,1,3,0,2,0,2,0,1,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23,20,25,18,18,27,14,20,6,4,11,8,6,0,4,13,5,8,5,3,2,6,3,0,3,7,7,8,1,1,3,6,0,1,0,1,0,2,1,3,0,1,0,2,0,1,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23,20,24,18,18,27,14,20,5,4,9,10,6,0,5,14,6,8,4,3,3,6,2,0,1,10,8,6,1,1,4,8,0,1,0,1,0,2,1,3,0,4,0,0,0,1,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23,20,24,18,18,26,13,18,6,4,9,8,6,0,5,13,5,9,5,3,3,6,2,0,1,10,5,8,1,1,4,6,0,2,0,1,0,2,2,2,0,4,0,1,0,1,0,2,1,4,0,0,1,0,0,0,0,1,0,0,0,0,0
